Review #,Brand,Variety,Style,Country,Stars,Top Ten,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
1639,Pama,Bihun Creamy Tom Yam Flavour,Cup,Malaysia,3.75,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,16,0,0,18.75,43.75,31.25,6.25,0,0,0,0,0,0,0,2.8125,8,75,6.875
1638,A-Sha Dry Noodle,Veggie Noodle Tomato Noodle With Vine Ripened Tomato Sauce,Pack,Taiwan,5,2015 #10,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,18,0,0,0,33.333333,44.444444,16.666667,5.555556,0,0,0,0,0,0,9.166667,20,85,3.9
1637,Thai Chef,Instant Nudelsuppe Huhn Geschmack,Pack,Germany,3,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,5,0,0,0,20,40,20,0,0,20,0,0,0,0,36.8,10,80,9.6
1636,Shan,Shoop Instant Noodles Masala Flavour,Pack,Pakistan,3.25,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),EASYJET AIRLINE COMPANY LTD,S,28,0,0,28.571429,32.142857,32.142857,0,0,3.571429,0,3.571429,0,0,0,15.321429,26,100,0.692308
1635,Wai Wai,Quick Zabb Tom Klong Flavour Instant Noodles,Pack,Thailand,2.75,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,28,0,0,17.857143,53.571429,17.857143,7.142857,3.571429,0,0,0,0,0,0,3.857143,18,100,0.666667
1634,Samyang Foods,Shoyu Noodle,Cup,South Korea,3.5,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),NORWEGIAN AIR INTERNATIONAL,S,18,0,0,0,33.333333,27.777778,27.777778,5.555556,5.555556,0,0,0,0,0,15.833333,26,59.259259,26.807692
1633,A-One,Mi Ly Instant Noodles Mi Bo Beef Flavor,Cup,Vietnam,3.5,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,40,0,0,2.5,15,55,15,12.5,0,0,0,0,0,0,10.4,38,89.473684,4.447368
1632,Cintan,Mi Segera Mmm... Perisa Kari,Pack,Malaysia,3,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,18,0,0,0,33.333333,55.555556,5.555556,5.555556,0,0,0,0,0,0,7.055556,19,89.473684,4.894737
1631,Nissin,Donbei Tempura Soba Mini,Bowl,Japan,4,,30-04-2018 13:48,201801,EDINBURGH,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,15
1630,Nongshim,Korean Clay Pot Ramyun,Bowl,China,2.5,,30-04-2018 13:48,201801,EDINBURGH,SWEDEN,STOCKHOLM (ARLANDA),NORWEGIAN AIR SHUTTLE,S,18,0,0,0,11.111111,11.111111,33.333333,33.333333,11.111111,0,0,0,0,0,31.222222,0,0,0
1629,Hao Way,Penang Laksa Instant Bowl Noodles,Bowl,Malaysia,3.5,,30-04-2018 13:48,201801,EDINBURGH,SWEDEN,STOCKHOLM (ARLANDA),SAS,S,34,0,0,0,26.470588,50,17.647059,0,5.882353,0,0,0,0,0,12.705882,24,87.5,4.541667
1628,Azami,Kimchee Noodle Soup,Cup,Canada,0,,30-04-2018 13:48,201801,EDINBURGH,SWITZERLAND,BALE MULHOUSE,EASYJET AIRLINE COMPANY LTD,S,22,0,0,0,22.727273,40.909091,9.090909,9.090909,13.636364,0,0,4.545455,0,0,36.863636,22,95.454545,2.727273
1627,Vedan,Wei Wei A Instant Noodles Hot Beef Flavour,Bowl,Taiwan,2.5,,30-04-2018 13:48,201801,EDINBURGH,SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,S,108,0,0,1.851852,37.962963,45.37037,11.111111,2.777778,0.925926,0,0,0,0,0,6.361111,113,78.761062,12.840708
1626,Nissin,Gonbuto Kistune Udon,Bowl,Japan,2.75,,30-04-2018 13:48,201801,EDINBURGH,SWITZERLAND,GENEVA,JET2.COM LTD,S,18,0,0,5.555556,44.444444,27.777778,16.666667,0,5.555556,0,0,0,0,0,8.166667,24,100,3.041667
1625,Mama,Instant Rice Noodle Soup Spicy Shrimp Flavour,Bowl,Thailand,5,,30-04-2018 13:48,201801,EDINBURGH,SWITZERLAND,GENEVA,TUI AIRWAYS LTD,C,8,0,0,0,25,25,37.5,12.5,0,0,0,0,0,0,16.25,8,62.5,30.375
1624,Baixiang Noodles,Artificial Pork Flavour,Pack,China,3,,30-04-2018 13:48,201801,EDINBURGH,SWITZERLAND,ZURICH,EDELWEISS AIR,S,8,0,0,0,75,25,0,0,0,0,0,0,0,0,1,0,0,0
1623,MyKuali,Penang White Curry Noodle (New Improved Tatse),Pack,Malaysia,5,,30-04-2018 13:48,201801,EDINBURGH,TURKEY,ISTANBUL,THY TURKISH AIRLINES,S,44,0,0,4.545455,25,31.818182,20.454545,11.363636,4.545455,2.272727,0,0,0,0,19.431818,42,76.595745,8.809524
1622,Nongshim,Quick2 Hot & Spicy Noodle Soup With Habanero & Lime,Pack,USA,4,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,36,0,0,0,72.222222,27.777778,0,0,0,0,0,0,0,0,1,36,66.666667,12.722222
1621,Myojo,MenWhite Creamy Tonkotsu,Bowl,Japan,3,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,BELFAST INTERNATIONAL,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1620,Premiere,Gold Penang Asam Laksa Bihun,Pack,Malaysia,3.25,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,54,0,0,11.111111,44.444444,31.481481,7.407407,0,3.703704,0,1.851852,0,0,0,12.648148,50,73.076923,17.68
1619,Nissin,Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base,Pack,Singapore,3.75,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,GLASGOW,FLYBE LTD,C,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1618,Deshome,Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor,Pack,Taiwan,2.5,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,36,0,0,2.777778,41.666667,27.777778,8.333333,8.333333,11.111111,0,0,0,0,0,15.5,37,71.794872,19.945946
1617,MyKuali,Penang Hokkien Prawn Noodle (New Improved Taste),Pack,Malaysia,5,2015 #7,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173
1616,Unif-100,Instant Noodles Artificial Spicy Beef Flavor (New Package),Pack,China,3.5,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,GUERNSEY,FLYBE LTD,S,51,0,0,3.921569,49.019608,27.45098,5.882353,7.843137,3.921569,1.960784,0,0,0,0,12.117647,48,79.166667,21.458333
1615,Hankow,Shanghai Kaiyang Noodle,Pack,China,4,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,JERSEY,FLYBE LTD,S,53,0,0,3.773585,56.603774,22.641509,7.54717,7.54717,0,1.886792,0,0,0,0,8.584906,52,67.924528,21.903846
1614,The Bridge,Penang White Curry Noodle,Pack,Malaysia,5,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),CELLO AVIATION LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1613,Maruchan,Kaoru Maitake Tempura Udon,Bowl,Japan,3.25,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,LONDON CITY,FLYBE LTD,S,61,0,0,6.557377,50.819672,26.229508,1.639344,9.836066,1.639344,1.639344,1.639344,0,0,0,14.819672,55,94.545455,3.618182
1612,Shan,Shoop Instant Noodles Spicy Lemon Flavour,Pack,Pakistan,3.25,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,MANCHESTER,FLYBE LTD,S,161,1,0,1.851852,53.08642,31.481481,4.938272,6.17284,1.234568,0,0.617284,0,0.617284,0,7.229814,148,82.432432,10.554054
1611,Lucky Me!,Supreme Seafood Flavor Big Cup,Bowl,Philippines,4,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,MANCHESTER,JOTA AVIATION LTD,C,1,0,0,0,0,0,100,0,0,0,0,0,0,0,26,0,0,0
1610,Paldo Vina,Koreno Premium Ginseng Flavor,Pack,Vietnam,3,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,NEWCASTLE,ENTER AIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,13.5
1609,Mitoku,Brown Rice Ramen,Pack,Japan,0.25,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,NEWCASTLE,FLYBE LTD,C,1,0,0,0,0,0,100,0,0,0,0,0,0,0,25,0,0,0
1608,Hao Way,Penang Vegetarian Prawn Instant Noodles,Pack,Malaysia,4.5,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,NEWCASTLE,FLYBE LTD,S,38,0,0,0,44.736842,44.736842,10.526316,0,0,0,0,0,0,0,4.894737,37,70.27027,39.27027
1607,Myojo,Nyumen Desse Shoyu,Bowl,Japan,2.75,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,NORWICH,FLYBE LTD,S,36,0,0,2.777778,52.777778,22.222222,0,11.111111,5.555556,5.555556,0,0,0,0,19,38,92.105263,4.421053
1606,Maggi,Perencah Kari Letup Mi Segera,Pack,Malaysia,4,,30-04-2018 13:48,201801,EXETER,UNITED KINGDOM,SOUTHEND,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,139
1605,Nissin,Demae Iccho Mushroom With Vegetables Flavour Macaroni,Pack,Hong Kong,3.5,,30-04-2018 13:48,201801,EXETER,FRANCE,CHAMBERY,FLYBE LTD,S,6,0,0,0,0,50,0,50,0,0,0,0,0,0,23.666667,8,87.5,8.25
1604,Unzen,Mushroom Honpo Shiitake Nutritious Noodle,Pack,Japan,1,,30-04-2018 13:48,201801,EXETER,FRANCE,CHAMBERY,TUI AIRWAYS LTD,C,8,0,0,0,75,25,0,0,0,0,0,0,0,0,2.375,0,0,0
1603,Salam Mie,Mi Goreng Ala Jawa Dengan Sambal Cabe Asli,Pack,Indonesia,5,,30-04-2018 13:48,201801,EXETER,FRANCE,CLERMONT FERRAND,FLYBE LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0
1602,Vina Acecook,Mikochi Tom Yum Flavor Instant Noodles,Pack,Vietnam,3.5,,30-04-2018 13:48,201801,EXETER,FRANCE,MONTPELLIER,AERO4M,C,1,0,0,0,0,0,0,100,0,0,0,0,0,0,41,0,0,0
1601,Nongshim,Jinjja Jinjja (New),Pack,South Korea,5,,30-04-2018 13:48,201801,EXETER,FRANCE,PARIS (CHARLES DE GAULLE),FLYBE LTD,S,46,1,0,0,29.787234,46.808511,6.382979,4.255319,4.255319,6.382979,0,0,2.12766,0,18.565217,63,76.190476,12.571429
1600,Chering Chang,Instant Non-Fried Noodles Shallot Pork Flavour,Pack,Taiwan,5,,30-04-2018 13:48,201801,EXETER,ICELAND,AKUREYRI,ENTER AIR,C,2,0,0,0,0,100,0,0,0,0,0,0,0,0,1.5,0,0,0
1599,Nissin,Top Ramen Super Noodles Tomato,Pack,India,3.5,,30-04-2018 13:48,201801,EXETER,IRISH REPUBLIC,DUBLIN,FLYBE LTD,S,36,1,0,10.810811,32.432432,32.432432,10.810811,5.405405,5.405405,0,0,0,2.702703,0,11.25,38,100,1.026316
1598,Mama,Cup Rice Vermicelli Shrimp Creamy Tom Yum,Cup,Thailand,4,,30-04-2018 13:48,201801,EXETER,NETHERLANDS,AMSTERDAM,FLYBE LTD,S,62,1,0,0,31.746032,38.095238,11.111111,11.111111,3.174603,0,3.174603,0,1.587302,0,17.322581,53,77.358491,15.09434
1597,Nissin,Original Chow Mein Premium Spicy Chicken Flavor,Tray,USA,4,,30-04-2018 13:48,201801,EXETER,PORTUGAL(EXCLUDING MADEIRA),FARO,FLYBE LTD,S,2,0,0,0,50,50,0,0,0,0,0,0,0,0,5,0,0,0
1596,Uncle Sun,White Curry Noodle More Spicy,Pack,Malaysia,3,,30-04-2018 13:48,201801,EXETER,SPAIN,ALICANTE,FLYBE LTD,S,26,0,0,0,23.076923,50,19.230769,3.846154,0,3.846154,0,0,0,0,12.846154,25,76,10.88
1595,JML,Emporer Instant Noodles Spicy Chicken,Pack,China,5,,30-04-2018 13:48,201801,EXETER,SPAIN,MALAGA,FLYBE LTD,S,18,0,0,0,33.333333,50,5.555556,11.111111,0,0,0,0,0,0,7.944444,24,91.666667,4.166667
1594,Acecook,Jan Jan Dashi Shoyu Yakisoba,Cup,Japan,2.25,,30-04-2018 13:48,201801,EXETER,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,16,0,0,18.75,31.25,50,0,0,0,0,0,0,0,0,1.6875,18,94.444444,2.611111
1593,Nongshim,Tteokgukmyun,Pack,South Korea,4.25,,30-04-2018 13:48,201801,EXETER,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,10,0,0,0,60,30,0,10,0,0,0,0,0,0,6.1,9,88.888889,12.555556
1592,Mom's Dry Noodle,Vegan Chilli With Sesame Sauce,Pack,Taiwan,5,,30-04-2018 13:48,201801,EXETER,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,28,0,0,14.285714,46.428571,35.714286,3.571429,0,0,0,0,0,0,0,1.678571,25,84,17.84
1591,Mi E-Zee,Perisa Sayuran,Pack,Malaysia,3.5,,30-04-2018 13:48,201801,EXETER,SWITZERLAND,GENEVA,FLYBE LTD,S,8,0,0,0,25,50,25,0,0,0,0,0,0,0,8.75,26,65.384615,34.269231
1590,Mi E-Zee,Perisa Kari Sayuran,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,GLASGOW,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,C,8,0,0,0,0,62.5,37.5,0,0,0,0,0,0,0,12.875,8,62.5,14.75
1589,E-mi,Mi Perencah Ayam Jagung,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,GLASGOW,CANADA,TORONTO,AIR TRANSAT,S,14,0,0,7.142857,21.428571,35.714286,21.428571,14.285714,0,0,0,0,0,0,15.785714,8,62.5,15.875
1588,Mi E-Zee,Perisa Bayam,Pack,Malaysia,3.5,,30-04-2018 13:48,201801,GLASGOW,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,4,0,0,0,25,50,25,0,0,0,0,0,0,0,11.25,7,28.571429,37.857143
1587,Mi E-Zee,Plain Noodles,Pack,Malaysia,,,30-04-2018 13:48,201801,GLASGOW,JAMAICA,MONTEGO BAY,TUI AIRWAYS LTD,C,2,0,0,0,0,0,50,0,50,0,0,0,0,0,45.5,0,0,0
1586,J.J.,Snek Mi Perisa Ayam,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,GLASGOW,BULGARIA,SOFIA,RYANAIR,S,18,0,0,5.555556,11.111111,33.333333,27.777778,16.666667,5.555556,0,0,0,0,0,17.888889,18,50,20.333333
1585,CarJEN,Nyonya Curry Laksa,Pack,Malaysia,5,2015 #4,30-04-2018 13:48,201801,GLASGOW,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,3
1584,E-mi,Mi Perencah Asam Pedas,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,GLASGOW,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,4,0,0,25,25,25,25,0,0,0,0,0,0,0,7.25,6,83.333333,12.666667
1583,J.J.,Snek Mi Perisa BBQ,Pack,Malaysia,4,,30-04-2018 13:48,201801,GLASGOW,HUNGARY,BUDAPEST,WIZZ AIR,S,18,0,0,5.555556,11.111111,33.333333,44.444444,5.555556,0,0,0,0,0,0,16,20,85,6.45
1582,Mi E-Zee,Perisa Kari / Curry Flavour,Pack,Malaysia,4,,30-04-2018 13:48,201801,GLASGOW,LATVIA,RIGA,RYANAIR,S,10,0,0,0,40,60,0,0,0,0,0,0,0,0,3.4,8,87.5,7.125
1581,United,3 Con Tom Instant Noodles Thailand Sour Shrimp Flavor,Pack,Vietnam,2.75,,30-04-2018 13:48,201801,GLASGOW,POLAND,GDANSK,WIZZ AIR,S,8,0,0,25,37.5,12.5,12.5,12.5,0,0,0,0,0,0,7.75,18,33.333333,23.5
1580,Emart,Dare You! Habanero Ramen (New Edition),Pack,South Korea,3.75,,30-04-2018 13:48,201801,GLASGOW,POLAND,KATOWICE,WIZZ AIR,S,18,0,0,11.111111,27.777778,33.333333,22.222222,5.555556,0,0,0,0,0,0,8.722222,18,88.888889,2.444444
1579,Curry Prince,Penang Authentic White Curry Noodle,Pack,Malaysia,4,,30-04-2018 13:48,201801,GLASGOW,POLAND,KRAKOW,RYANAIR,S,18,0,0,5.555556,22.222222,5.555556,11.111111,27.777778,16.666667,11.111111,0,0,0,0,42.388889,0,0,0
1578,Nissin,Gonbuto Tempura Udon,Bowl,Japan,4,,30-04-2018 13:48,201801,GLASGOW,POLAND,LUBLIN (PORT LOTNICZY),WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,2.9
1577,Mama,Pork Flavour Whole Wheat Noodle,Pack,Thailand,3.75,,30-04-2018 13:48,201801,GLASGOW,POLAND,POZNAN,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,20
1576,Maggi,Authentic Indian Noodles Vegetable Atta Masala,Pack,India,3.75,,30-04-2018 13:48,201801,GLASGOW,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,8
1575,Paldo,Jjajangmen Chajang Noodle King Bowl,Bowl,South Korea,5,,30-04-2018 13:48,201801,GLASGOW,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,26,0,0,7.692308,34.615385,46.153846,0,7.692308,3.846154,0,0,0,0,0,8.692308,29,75.862069,9.586207
1574,Chering Chang,Steam Vegetarian Flavor Noodles,Pack,Taiwan,3.5,,30-04-2018 13:48,201801,GLASGOW,POLAND,WROCLAW,RYANAIR,S,20,0,0,5,20,45,20,0,10,0,0,0,0,0,16.15,20,80,10.35
1573,Hao Way,Penang White Curry Instant Bowl Noodles,Bowl,Malaysia,4.75,,30-04-2018 13:48,201801,GLASGOW,ROMANIA,BUCHAREST (OTOPENI),BLUE AIR TRANSPORT AERIAN,S,16,0,0,6.25,18.75,31.25,31.25,12.5,0,0,0,0,0,0,13.75,16,81.25,11.75
1572,Master Kong,Artificial Seafood Flavor Instant Noodle,Pack,China,3.75,,30-04-2018 13:48,201801,GLASGOW,ROMANIA,BUCHAREST (OTOPENI),WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38.888889,32.722222
1571,Econsave,Choice Instant Noodles Curry Flavour,Pack,Malaysia,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED ARAB EMIRATES,DUBAI,EMIRATES,S,125,0,1,3.174603,25.396825,29.365079,26.190476,10.31746,3.968254,0.793651,0,0,0,0.793651,16.272,124,79.83871,10.274194
1570,Maruchan,"Big Cup Ramen Corn, Salt & Butter Flavor",Bowl,Japan,5,,30-04-2018 13:48,201801,GLASGOW,UNITED ARAB EMIRATES,DUBAI (WORLD CENTRAL),TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54
1569,Maggi,Mi Goreng Perencah Kari Ori,Pack,Malaysia,4,,30-04-2018 13:48,201801,GLASGOW,EGYPT,HURGHADA,THOMAS COOK AIRLINES LTD,S,4,0,0,0,50,25,25,0,0,0,0,0,0,0,8.75,0,0,0
1568,Mama,Instant Noodles Cup Beef Flavour,Cup,Thailand,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,ABERDEEN,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71
1567,Nissin,Emergency Cup Noodle,Cup,Japan,4.25,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BARRA,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,78.125,14.302083
1566,Nissin,Cup Noodles Tomato Enjoy Noodles With Hot Soup,Cup,India,3.25,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BARRA,LOGANAIR LTD,S,94,0,13,0.934579,42.990654,28.971963,4.672897,4.672897,3.738318,1.869159,0,0,0,12.149533,11.340426,0,0,0
1565,Oyatsu,Baby Star Snack Noodle Chicken Flavour,Pack,Japan,2.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,215,0,10,3.555556,60.444444,22.666667,1.333333,3.555556,1.777778,1.333333,0.888889,0,0,4.444444,8.874419,237,91.983122,4.396624
1564,A-One,Mì Ly Instant Noodles Mì Thịt Xào Pork Flavor,Cup,Vietnam,3,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET AIRLINE COMPANY LTD,S,188,0,0,4.255319,62.765957,18.617021,5.851064,4.787234,1.595745,1.595745,0.531915,0,0,0,9.180851,190,91.578947,3.994737
1563,Nongshim,Shin Ramyun Noodle Soup (New Edition),Pack,USA,4.25,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BELFAST INTERNATIONAL,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
1562,Koka,Purple Wheat Noodles Soy & Vinegar Flavor,Pack,Singapore,2.75,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BENBECULA,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,61.842105,20.407895
1561,Uncle Sun,White Curry Noodle,Pack,Malaysia,4.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BENBECULA,LOGANAIR LTD,S,74,0,2,10.526316,36.842105,19.736842,10.526316,3.947368,5.263158,6.578947,3.947368,0,0,2.631579,28.054054,0,0,0
1560,Kin-Dee,Instant Rice Noodle Spicy Seafood,Tray,Thailand,3.75,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,327,0,7,3.592814,55.988024,22.155689,3.892216,5.08982,3.592814,2.694611,0.898204,0,0,2.095808,13.788991,360,90.555556,6.272222
1559,Master Kong,Spicy Beef Flavor Instant Noodle,Pack,China,4,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BIRMINGHAM,ICELANDAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,9
1558,No Name,Beef Flavour Oriental Noodles And Soup Mix,Cup,Canada,2,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BIRMINGHAM,JET2.COM LTD,C,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,Hao Way,Penang Laksa ,Pack,Malaysia,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BRISTOL,EASYJET AIRLINE COMPANY LTD,S,189,0,0,6.349206,40.740741,25.925926,9.52381,8.994709,6.349206,0.529101,1.058201,0.529101,0,0,16.783069,196,87.755102,4.69898
1556,Ching's Secret,Hot Garlic Instant Noodles,Pack,India,3.75,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,BRISTOL,FLYBE LTD,C,1,0,0,0,0,0,0,100,0,0,0,0,0,0,51,0,0,0
1555,Ko-Lee,Instant Noodles Taste Sensation Mixed Vegetable Flavour,Pack,UK,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,CAMPBELTOWN,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,82.857143,7.442857
1554,ICA,Asia Fast Noodles Snabbnudlar Räksmak,Pack,Sweden,3,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,CAMPBELTOWN,LOGANAIR LTD,S,75,0,9,3.571429,44.047619,32.142857,7.142857,1.190476,1.190476,0,0,0,0,10.714286,5.253333,0,0,0
1553,Mamee,Mi Segera Perisa Itik,Pack,Malaysia,3.75,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,CARDIFF WALES,BMI REGIONAL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,91
1552,Bamee,Oriental Style Instant Noodles Pa-Lo Duck Flavour,Pack,Thailand,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,CARDIFF WALES,FLYBE LTD,S,46,0,0,0,43.478261,23.913043,17.391304,8.695652,6.521739,0,0,0,0,0,13.673913,52,94.230769,35.461538
1551,Myojo,Men Black Seafood Tonkotsu,Bowl,Japan,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,FLYBE LTD,S,133,0,1,4.477612,54.477612,20.895522,2.238806,2.985075,10.447761,0.746269,2.985075,0,0,0.746269,19.503759,156,92.307692,4.25
1550,Ibumie,Penang White CurryMee,Pack,Malaysia,5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31
1549,Sapporo Ichiban,Chow Mein Japanese Style Noodles Yakisoba,Pack,Canada,5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,EXETER,FLYBE LTD,C,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1548,Samyang Foods,Curry Noodle,Cup,Japan,3.75,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,EXETER,FLYBE LTD,S,36,0,0,0,41.666667,30.555556,8.333333,8.333333,11.111111,0,0,0,0,0,15.555556,37,83.783784,13.351351
1547,Vedan,Volcano Spicy Pork Noodle,Bowl,Taiwan,4.25,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,INVERNESS,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,7
1546,Nissin,Demae Rice Vermicelli Beef Flavour,Pack,Hong Kong,3.5,,30-04-2018 13:48,201801,GLASGOW,UNITED KINGDOM,ISLAY,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,61.956522,28.108696
